Booking_ID,Hotel_Type,Hotel_Location,Booking_Date,Arrival_Date,Lead_Time_Days,Weekend_Nights,Weekday_Nights,Adults,Children,Babies,Country,Market_Segment,Distribution_Channel,Is_Repeated_Guest,Previous_Cancellations,Previous_Bookings,Room_Type_Reserved,Room_Type_Assigned,Booking_Changes,Deposit_Type,Agent_ID,Company_ID,Days_In_Waiting_List,Customer_Type,Meal_Type,Total_Nights,ADR,Required_Car_Parking_Spaces,Total_Special_Requests,Satisfaction_Score,Reservation_Status,Is_Canceled,Reservation_Status_Date,Estimated_Revenue,Arrival_Year,Arrival_Month,Arrival_Month_Name,Total_Guests,Revenue_per_Night,Booking_Year,Lead_Time_Days_Outlier,Total_Nights_Outlier,ADR_Outlier,Estimated_Revenue_Outlier,Days_In_Waiting_List_Outlier,Satisfaction_Score_Outlier
HTL024866,Resort Hotel,Goa,2025-02-11,2026-02-11,365,2,2,4,0.0,0,SAU,Direct,Direct,0,0,0,B,B,0,No Deposit,84.0,Unknown,5,Contract,SC,4,104.4,0,0,3.53,Canceled,1,2026-02-11,417.59,2026,2,February,4.0,104.3975,2025,False,False,False,False,True,False
HTL001231,City Hotel,Lisbon,2025-03-27,2025-12-12,260,0,1,2,0.0,0,GBR,Groups,TA/TO,0,0,0,D,D,0,Non Refund,105.0,Unknown,3,Contract,FB,1,127.5,0,1,3.3,Canceled,1,2025-12-13,127.5,2025,12,December,2.0,127.5,2025,False,False,False,False,True,False
HTL019646,City Hotel,Lisbon,2025-09-19,2026-08-09,324,3,3,2,0.0,0,ITA,Online TA,TA/TO,0,0,0,D,D,1,Non Refund,147.0,Unknown,0,Contract,SC,6,118.77,0,1,3.63,Canceled,1,2026-08-09,712.64,2026,8,August,2.0,118.77333333333333,2025,False,False,False,False,False,False
HTL014391,City Hotel,Lisbon,2025-07-26,2026-05-04,282,1,0,2,1.0,0,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,170.0,Unknown,0,Contract,BB,1,110.91,0,0,3.7,Check-Out,0,2026-05-05,110.91,2026,5,May,3.0,110.91,2025,False,False,False,False,False,False
HTL008235,Resort Hotel,Algarve,2024-12-20,2025-05-05,136,0,5,2,1.0,0,SWE,Corporate,Corporate,0,0,0,G,G,0,No Deposit,38.0,1038.0,0,Transient,HB,5,221.53,0,0,3.9,Canceled,1,2025-05-05,1107.65,2025,5,May,3.0,221.53000000000003,2024,False,False,False,False,False,False
HTL008353,City Hotel,Lisbon,2025-12-01,2026-05-05,155,3,0,2,0.0,0,ITA,Online TA,TA/TO,0,0,0,C,F,2,Non Refund,89.0,Unknown,0,Contract,SC,3,115.85,0,1,4.18,Canceled,1,2026-05-07,347.54,2026,5,May,2.0,115.84666666666668,2025,False,False,False,False,False,False
HTL011717,City Hotel,Barcelona,2025-06-24,2025-09-11,79,0,1,3,0.0,0,BEL,Offline TA/TO,TA/TO,1,2,2,C,C,0,No Deposit,83.0,Unknown,3,Group,BB,1,108.45,0,1,3.83,Check-Out,0,2025-09-11,108.45,2025,9,September,3.0,108.45,2025,False,False,False,False,True,False
HTL009122,Resort Hotel,Goa,2024-03-27,2025-03-03,341,1,0,2,2.0,0,CHE,Online TA,TA/TO,0,0,0,A,A,0,Non Refund,88.0,Unknown,5,Transient,Undefined,1,105.82,0,0,4.3,Canceled,1,2025-03-04,105.82,2025,3,March,4.0,105.82,2024,False,False,False,False,True,False
HTL013106,Resort Hotel,Algarve,2025-05-13,2026-04-24,346,0,2,2,0.0,0,AUS,Direct,Direct,0,0,0,E,E,3,No Deposit,73.0,Unknown,0,Contract,SC,2,181.18,0,1,3.97,No-Show,1,2026-04-25,362.37,2026,4,April,2.0,181.185,2025,False,False,False,False,False,False
HTL009758,City Hotel,London,2025-05-13,2025-08-27,106,1,4,2,0.0,0,DNK,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,11.0,Unknown,0,Group,Undefined,5,102.63,1,0,3.46,Check-Out,0,2025-08-30,513.17,2025,8,August,2.0,102.63399999999999,2025,False,False,False,False,False,False
HTL005976,City Hotel,Lisbon,2025-02-08,2025-12-10,305,2,3,2,0.0,0,ARE,Online TA,TA/TO,0,0,0,F,F,0,Non Refund,52.0,Unknown,2,Group,FB,5,140.98,0,1,3.11,Canceled,1,2025-12-14,704.92,2025,12,December,2.0,140.98399999999998,2025,False,False,False,False,False,False
HTL012548,City Hotel,Amsterdam,2024-11-14,2025-01-25,72,1,0,2,0.0,0,SWE,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,89.0,Unknown,0,Group,Undefined,1,162.71,0,0,3.74,Check-Out,0,2025-01-25,162.71,2025,1,January,2.0,162.71,2024,False,False,False,False,False,False
HTL019998,City Hotel,Barcelona,2024-11-23,2025-03-09,106,3,0,2,1.0,0,FRA,Offline TA/TO,TA/TO,1,0,2,C,C,1,No Deposit,142.0,Unknown,0,Transient-Party,Undefined,3,44.49,1,0,3.57,Check-Out,0,2025-03-09,133.47,2025,3,March,3.0,44.49,2024,False,False,False,False,False,False
HTL020748,Resort Hotel,Goa,2025-08-14,2026-04-02,231,2,4,3,0.0,0,SAU,Offline TA/TO,TA/TO,0,0,0,D,D,0,Non Refund,151.0,Unknown,0,Transient,Undefined,6,139.74,0,1,3.86,Canceled,1,2026-04-05,838.44,2026,4,April,3.0,139.74,2025,False,False,False,False,False,False
HTL007410,Resort Hotel,Goa,2024-01-07,2024-04-01,85,1,2,2,0.0,1,NLD,Offline TA/TO,TA/TO,0,0,0,H,H,0,Non Refund,45.0,Unknown,30,Group,HB,3,228.82,0,1,2.83,Canceled,1,2024-04-03,686.46,2024,4,April,3.0,228.82000000000002,2024,False,False,False,False,True,False
HTL011788,City Hotel,London,2025-06-27,2025-07-03,6,2,2,2,2.0,0,POL,Corporate,Corporate,0,0,0,E,E,0,No Deposit,47.0,1087.0,0,Transient-Party,SC,4,147.63,0,1,4.21,Check-Out,0,2025-07-06,590.54,2025,7,July,4.0,147.635,2025,False,False,False,False,False,False
HTL000286,City Hotel,London,2024-03-03,2024-05-19,77,0,1,2,2.0,0,CHN,Corporate,Corporate,0,0,0,A,A,0,Non Refund,25.0,1055.0,0,Transient,HB,1,52.55,0,0,3.79,Canceled,1,2024-05-19,52.55,2024,5,May,4.0,52.55,2024,False,False,False,False,False,False
HTL018570,Resort Hotel,Maldives,2025-04-03,2025-10-30,210,1,4,3,0.0,0,SWE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,163.0,Unknown,0,Transient-Party,SC,5,224.82,0,1,4.23,Canceled,1,2025-11-01,1124.09,2025,10,October,3.0,224.81799999999998,2025,False,False,False,False,False,False
HTL007731,City Hotel,London,2025-08-12,2025-09-30,49,1,5,4,0.0,0,Unknown,Direct,Direct,0,0,0,A,A,0,Non Refund,11.0,Unknown,0,Contract,HB,6,108.95,0,1,3.86,Canceled,1,2025-10-06,653.7,2025,9,September,4.0,108.95,2025,False,False,False,False,False,False
HTL010748,Resort Hotel,Bali,2025-05-28,2026-05-20,357,1,0,1,0.0,0,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,121.0,Unknown,0,Contract,Undefined,1,148.27,0,0,3.91,Canceled,1,2026-05-20,148.27,2026,5,May,1.0,148.27,2025,False,False,False,False,False,False
HTL022019,Resort Hotel,Goa,2024-04-18,2024-07-26,99,0,6,2,0.0,0,BRA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,97.0,Unknown,0,Contract,FB,6,152.15,0,0,3.14,Canceled,1,2024-07-27,912.92,2024,7,July,2.0,152.15333333333334,2024,False,False,False,False,False,False
HTL004857,Resort Hotel,Algarve,2025-12-25,2026-07-09,196,0,2,2,0.0,0,DEU,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,60.0,Unknown,1,Transient,Unknown,2,263.92,0,1,3.74,No-Show,1,2026-07-09,527.85,2026,7,July,2.0,263.925,2025,False,False,True,False,False,False
HTL006703,City Hotel,Amsterdam,2025-10-06,2025-11-18,43,3,2,3,0.0,0,IND,Groups,Corporate,0,0,0,C,D,0,Non Refund,43.0,1111.0,0,Contract,BB,5,76.55,0,2,3.69,Canceled,1,2025-11-18,382.75,2025,11,November,3.0,76.55,2025,False,False,False,False,False,False
HTL010671,City Hotel,Amsterdam,2024-08-14,2025-03-28,226,3,0,3,0.0,0,SAU,Groups,Direct,0,0,0,D,D,0,No Deposit,30.0,1006.0,0,Contract,SC,3,137.43,0,1,4.2,Canceled,1,2025-03-31,412.28,2025,3,March,3.0,137.42666666666665,2024,False,False,False,False,False,False
HTL006441,Resort Hotel,Phuket,2024-10-10,2025-06-08,241,0,5,1,0.0,0,JPN,Groups,TA/TO,0,0,0,B,B,0,No Deposit,131.0,1100.0,0,Transient,FB,5,124.94,0,0,3.74,Canceled,1,2025-06-10,624.72,2025,6,June,1.0,124.944,2024,False,False,False,False,False,False
HTL017502,City Hotel,Lisbon,2025-11-11,2026-05-06,176,3,4,2,2.0,0,CAN,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,6.0,Unknown,0,Transient-Party,Undefined,7,160.43,0,0,3.49,No-Show,1,2026-05-12,1123.01,2026,5,May,4.0,160.43,2025,False,False,False,False,False,False
HTL023499,Resort Hotel,Phuket,2025-04-02,2025-05-28,56,2,4,4,2.0,0,IND,Offline TA/TO,TA/TO,1,0,4,B,B,0,No Deposit,129.0,Unknown,0,Transient-Party,FB,6,119.26,1,0,4.06,Check-Out,0,2025-05-28,715.59,2025,5,May,6.0,119.265,2025,False,False,False,False,False,False
HTL020729,City Hotel,London,2024-04-01,2024-12-31,274,0,1,2,0.0,0,CHN,Online TA,TA/TO,0,0,0,B,C,0,No Deposit,72.0,Unknown,0,Transient-Party,HB,1,99.41,2,2,4.47,Check-Out,0,2024-12-31,99.41,2024,12,December,2.0,99.41,2024,False,False,False,False,False,False
HTL016212,City Hotel,London,2024-12-19,2025-10-01,286,2,1,2,0.0,0,Unknown,Groups,Direct,0,0,0,D,D,2,Non Refund,107.0,1003.0,0,Transient-Party,HB,3,110.31,0,0,3.62,Canceled,1,2025-10-01,330.92,2025,10,October,2.0,110.30666666666667,2024,False,False,False,False,False,False
HTL019387,Resort Hotel,Bali,2024-05-03,2025-04-15,347,1,4,2,0.0,0,USA,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,74.0,Unknown,0,Transient,FB,5,128.16,0,0,4.26,No-Show,1,2025-04-19,640.82,2025,4,April,2.0,128.16400000000002,2024,False,False,False,False,False,False
HTL020576,City Hotel,London,2025-07-30,2026-03-20,233,1,3,2,0.0,0,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,27.0,Unknown,0,Transient-Party,SC,4,87.91,3,0,3.88,Check-Out,0,2026-03-23,351.63,2026,3,March,2.0,87.9075,2025,False,False,False,False,False,False
HTL020587,Resort Hotel,Maldives,2025-04-03,2025-09-25,175,3,1,3,0.0,0,JPN,Online TA,TA/TO,0,0,0,E,G,0,No Deposit,25.0,Unknown,0,Transient,Undefined,4,155.45,0,2,4.04,Check-Out,0,2025-09-25,621.78,2025,9,September,3.0,155.445,2025,False,False,False,False,False,False
HTL002577,City Hotel,Lisbon,2024-07-11,2025-02-03,207,1,1,1,0.0,0,NOR,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,126.0,Unknown,1,Transient-Party,Undefined,2,70.19,0,2,4.3,No-Show,1,2025-02-03,140.38,2025,2,February,1.0,70.19,2024,False,False,False,False,False,False
HTL017233,Resort Hotel,Phuket,2025-01-11,2025-06-10,150,1,1,2,0.0,0,CHE,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,15.0,Unknown,30,Transient,HB,2,258.77,1,2,3.62,Check-Out,0,2025-06-12,517.54,2025,6,June,2.0,258.77,2025,False,False,False,False,True,False
HTL007585,Resort Hotel,Goa,2025-02-05,2025-03-20,43,0,7,2,0.0,0,AUS,Offline TA/TO,TA/TO,1,0,12,F,F,0,No Deposit,20.0,Unknown,2,Transient,Undefined,7,146.43,0,4,4.11,Check-Out,0,2025-03-25,1025.02,2025,3,March,2.0,146.43142857142857,2025,False,False,False,False,False,False
HTL020338,City Hotel,London,2025-01-30,2025-11-19,293,1,4,2,0.0,0,BEL,Online TA,TA/TO,1,0,1,F,A,1,No Deposit,149.0,Unknown,0,Transient,BB,5,111.66,0,2,4.09,Canceled,1,2025-11-19,558.3,2025,11,November,2.0,111.66,2025,False,False,False,False,False,False
HTL020087,Resort Hotel,Goa,2025-07-16,2025-07-25,9,2,4,2,2.0,0,USA,Online TA,TA/TO,1,0,5,G,D,3,No Deposit,144.0,Unknown,0,Group,Undefined,6,259.55,0,2,4.22,Check-Out,0,2025-07-27,1557.32,2025,7,July,4.0,259.55333333333334,2025,False,False,False,True,False,False
HTL022759,City Hotel,London,2025-08-05,2026-07-13,342,0,2,3,0.0,0,DNK,Offline TA/TO,TA/TO,0,0,0,B,B,0,Non Refund,102.0,Unknown,1,Contract,FB,2,151.28,0,1,4.32,Canceled,1,2026-07-13,302.56,2026,7,July,3.0,151.28,2025,False,False,False,False,False,False
HTL008709,Resort Hotel,Maldives,2024-01-24,2024-02-14,21,2,2,1,0.0,0,USA,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,85.0,Unknown,2,Group,Undefined,4,212.9,0,1,3.8,Check-Out,0,2024-02-14,851.6,2024,2,February,1.0,212.9,2024,False,False,False,False,False,False
HTL024723,Resort Hotel,Maldives,2025-11-22,2026-06-04,194,1,2,2,0.0,0,ITA,Direct,Direct,0,0,0,D,D,0,No Deposit,50.0,Unknown,3,Transient,HB,3,170.52,1,5,3.91,Canceled,1,2026-06-04,511.55,2026,6,June,2.0,170.51666666666668,2025,False,False,False,False,True,False
HTL013224,City Hotel,Amsterdam,2024-01-09,2024-08-13,217,1,1,3,0.0,0,ARE,Online TA,TA/TO,0,0,0,A,A,1,Non Refund,125.0,Unknown,1,Transient-Party,SC,2,112.52,0,0,3.14,Canceled,1,2024-08-13,225.03,2024,8,August,3.0,112.515,2024,False,False,False,False,False,False
HTL010242,Resort Hotel,Goa,2024-11-15,2024-11-27,12,1,3,2,2.0,0,DEU,Offline TA/TO,TA/TO,0,0,0,H,H,0,Non Refund,4.0,Unknown,0,Transient,SC,4,219.62,0,1,3.6,Canceled,1,2024-11-28,878.46,2024,11,November,4.0,219.615,2024,False,False,False,False,False,False
HTL017749,Resort Hotel,Unknown,2024-05-06,2024-11-26,204,0,3,2,2.0,0,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,Non Refund,59.0,Unknown,0,Contract,BB,3,170.2,0,0,3.39,Canceled,1,2024-11-27,510.59,2024,11,November,4.0,170.19666666666666,2024,False,False,False,False,False,False
HTL015961,Resort Hotel,Goa,2025-12-06,2026-08-02,239,3,1,2,2.0,0,CHE,Groups,Corporate,0,0,0,C,C,3,Non Refund,129.0,1002.0,0,Transient,SC,4,132.37,0,3,3.86,Canceled,1,2026-08-04,529.47,2026,8,August,4.0,132.3675,2025,False,False,False,False,False,False
HTL021605,Resort Hotel,Goa,2024-07-27,2025-02-02,190,1,2,2,0.0,0,BRA,Direct,Direct,0,0,0,B,B,0,Non Refund,104.0,Unknown,0,Transient,FB,3,110.72,1,1,3.97,Canceled,1,2025-02-03,332.16,2025,2,February,2.0,110.72000000000001,2024,False,False,False,False,False,False
HTL019570,City Hotel,Dubai,2024-05-31,2024-11-16,169,2,0,2,1.0,0,ESP,Direct,Direct,0,0,0,G,G,0,No Deposit,101.0,Unknown,5,Transient-Party,BB,2,115.92,0,0,3.39,Canceled,1,2024-11-18,231.83,2024,11,November,3.0,115.915,2024,False,False,False,False,True,False
HTL004196,City Hotel,Amsterdam,2024-05-13,2025-02-16,279,0,1,2,2.0,0,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,46.0,Unknown,0,Transient-Party,BB,1,119.73,0,0,3.46,No-Show,1,2025-02-16,119.73,2025,2,February,4.0,119.73,2024,False,False,False,False,False,False
HTL023687,City Hotel,Barcelona,2024-01-26,2024-08-01,188,1,0,2,1.0,0,PRT,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,117.0,Unknown,0,Group,SC,1,172.95,0,1,3.86,Check-Out,0,2024-08-01,172.95,2024,8,August,3.0,172.95,2024,False,False,False,False,False,False
HTL008777,City Hotel,London,2025-10-08,2025-11-22,45,0,3,2,0.0,0,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,112.0,Unknown,7,Group,HB,3,127.4,0,1,3.27,Check-Out,0,2025-11-23,382.19,2025,11,November,2.0,127.39666666666666,2025,False,False,False,False,True,False
HTL017294,City Hotel,Lisbon,2025-05-20,2026-03-11,295,2,0,2,0.0,0,ARE,Online TA,TA/TO,0,0,0,A,A,0,Non Refund,100.0,Unknown,0,Transient-Party,SC,2,74.3,1,0,4.42,Canceled,1,2026-03-11,148.6,2026,3,March,2.0,74.3,2025,False,False,False,False,False,False
HTL023814,City Hotel,London,2025-07-02,2025-10-25,115,0,7,2,0.0,0,FRA,Offline TA/TO,TA/TO,0,0,0,F,F,1,No Deposit,56.0,Unknown,0,Contract,HB,7,118.45,0,0,4.04,Canceled,1,2025-10-27,829.14,2025,10,October,2.0,118.44857142857143,2025,False,False,False,False,False,False
HTL024893,Resort Hotel,Phuket,2025-01-23,2025-05-03,100,0,6,2,1.0,0,FRA,Online TA,TA/TO,0,0,0,E,E,0,Non Refund,169.0,Unknown,10,Group,FB,6,182.45,0,2,4.13,No-Show,1,2025-05-09,1094.68,2025,5,May,3.0,182.4466666666667,2025,False,False,False,False,True,False
HTL004147,City Hotel,London,2025-11-04,2026-03-27,143,2,3,1,0.0,0,USA,Online TA,TA/TO,0,0,0,E,E,0,Non Refund,30.0,Unknown,0,Transient-Party,SC,5,126.58,1,1,3.66,Canceled,1,2026-03-31,632.91,2026,3,March,1.0,126.582,2025,False,False,False,False,False,False
HTL007993,Resort Hotel,Goa,2024-07-24,2025-01-25,185,0,6,2,0.0,0,ITA,Direct,Direct,0,0,0,E,E,1,No Deposit,81.0,Unknown,0,Transient-Party,Undefined,6,140.96,0,0,3.39,Canceled,1,2025-01-28,845.78,2025,1,January,2.0,140.96333333333334,2024,False,False,False,False,False,False
HTL019449,Resort Hotel,Phuket,2024-06-19,2025-02-21,247,2,3,1,0.0,0,CHE,Online TA,TA/TO,1,2,8,G,G,1,Non Refund,134.0,Unknown,0,Group,HB,5,173.28,0,1,3.68,Canceled,1,2025-02-23,866.4,2025,2,February,1.0,173.28,2024,False,False,False,False,False,False
HTL009695,Resort Hotel,Phuket,2025-10-20,2025-12-29,70,0,8,2,0.0,1,GBR,Online TA,TA/TO,0,0,0,C,C,0,Non Refund,173.0,Unknown,0,Transient,SC,8,165.58,0,1,3.91,Canceled,1,2025-12-30,1324.64,2025,12,December,3.0,165.58,2025,False,False,False,False,False,False
HTL008802,City Hotel,London,2024-05-17,2024-07-16,60,1,4,2,2.0,0,NOR,Groups,TA/TO,0,0,0,D,D,0,Non Refund,111.0,1111.0,2,Contract,Undefined,5,141.25,0,0,4.03,Canceled,1,2024-07-20,706.24,2024,7,July,4.0,141.248,2024,False,False,False,False,False,False
HTL010761,City Hotel,Lisbon,2024-04-01,2024-12-02,245,3,0,2,0.0,0,GBR,Groups,Direct,0,0,0,D,D,1,No Deposit,177.0,1089.0,0,Transient,HB,3,107.41,0,1,3.99,Canceled,1,2024-12-03,322.24,2024,12,December,2.0,107.41333333333334,2024,False,False,False,False,False,False
HTL012320,Resort Hotel,Algarve,2024-09-10,2025-09-09,364,0,4,2,0.0,0,POL,Online TA,TA/TO,1,0,7,D,D,0,Non Refund,52.0,Unknown,3,Transient-Party,Undefined,4,154.04,0,2,4.62,Canceled,1,2025-09-11,616.14,2025,9,September,2.0,154.035,2024,False,False,False,False,True,False
HTL000015,City Hotel,London,2025-01-19,2025-02-26,38,1,0,2,0.0,0,CHE,Offline TA/TO,TA/TO,0,0,0,E,E,1,Non Refund,159.0,Unknown,3,Transient,BB,1,73.59,0,1,3.78,Canceled,1,2025-02-27,73.59,2025,2,February,2.0,73.59,2025,False,False,False,False,True,False
HTL004237,Resort Hotel,Bali,2025-06-07,2026-03-01,267,2,0,2,0.0,0,DEU,Offline TA/TO,TA/TO,0,0,0,F,F,0,Non Refund,112.0,Unknown,0,Group,FB,2,197.21,1,2,3.62,Canceled,1,2026-03-01,394.42,2026,3,March,2.0,197.21,2025,False,False,False,False,False,False
HTL014450,City Hotel,Lisbon,2025-02-18,2025-04-13,54,2,3,2,0.0,0,CAN,Groups,TA/TO,0,0,0,B,B,0,No Deposit,144.0,Unknown,0,Transient,HB,5,89.56,0,1,3.93,Canceled,1,2025-04-14,447.79,2025,4,April,2.0,89.558,2025,False,False,False,False,False,False
HTL006786,City Hotel,Dubai,2024-02-14,2024-11-24,284,2,0,2,0.0,0,BEL,Online TA,TA/TO,1,0,1,G,G,3,Non Refund,42.0,Unknown,1,Contract,HB,2,116.0,0,1,4.28,Canceled,1,2024-11-26,232.0,2024,11,November,2.0,116.0,2024,False,False,False,False,False,False
HTL004101,City Hotel,Lisbon,2025-09-04,2026-04-30,238,1,6,2,2.0,0,SAU,Online TA,TA/TO,0,0,0,F,F,2,Non Refund,86.0,Unknown,0,Transient,HB,7,154.95,0,0,3.62,Canceled,1,2026-05-01,1084.68,2026,4,April,4.0,154.95428571428573,2025,False,False,False,False,False,False
HTL008617,Resort Hotel,Algarve,2024-03-24,2024-05-11,48,0,2,4,0.0,1,ARE,Corporate,Corporate,0,0,0,C,C,0,Refundable,165.0,1100.0,0,Contract,HB,2,140.85,0,0,3.56,Canceled,1,2024-05-13,281.69,2024,5,May,5.0,140.845,2024,False,False,False,False,False,False
HTL019978,Resort Hotel,Phuket,2024-12-20,2025-05-13,144,2,4,1,0.0,0,IRL,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,143.0,Unknown,0,Group,SC,6,143.99,1,0,3.91,Check-Out,0,2025-05-18,863.97,2025,5,May,1.0,143.995,2024,False,False,False,False,False,False
HTL016855,City Hotel,Dubai,2024-03-28,2024-10-04,190,3,4,2,0.0,0,SWE,Online TA,TA/TO,0,0,0,E,E,0,Non Refund,46.0,Unknown,0,Transient-Party,SC,7,122.53,0,2,4.39,Canceled,1,2024-10-10,857.68,2024,10,October,2.0,122.52571428571427,2024,False,False,False,False,False,False
HTL000487,City Hotel,London,2024-11-14,2024-12-24,40,0,5,2,1.0,0,ARE,Online TA,TA/TO,1,0,12,B,B,0,No Deposit,91.0,Unknown,1,Transient-Party,BB,5,86.78,0,1,4.33,Canceled,1,2024-12-26,433.88,2024,12,December,3.0,86.776,2024,False,False,False,False,False,False
HTL020105,City Hotel,Dubai,2024-03-09,2024-10-01,206,3,3,2,0.0,0,NLD,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,141.0,Unknown,0,Contract,HB,6,154.65,0,2,4.0,Check-Out,0,2024-10-04,927.89,2024,10,October,2.0,154.64833333333334,2024,False,False,False,False,False,False
HTL013571,City Hotel,Amsterdam,2025-06-29,2025-11-17,141,1,5,3,0.0,0,GBR,Online TA,TA/TO,0,0,0,G,G,0,Refundable,86.0,Unknown,0,Contract,Undefined,6,126.44,1,2,5.0,Canceled,1,2025-11-20,758.62,2025,11,November,3.0,126.43666666666667,2025,False,False,False,False,False,True
HTL021183,City Hotel,Lisbon,2025-01-03,2025-01-31,28,0,5,2,0.0,0,USA,Online TA,TA/TO,0,0,0,G,G,0,Non Refund,123.0,Unknown,0,Transient-Party,SC,5,133.43,0,1,4.4,Check-Out,0,2025-02-02,667.15,2025,1,January,2.0,133.43,2025,False,False,False,False,False,False
HTL003218,Resort Hotel,Goa,2025-10-23,2026-07-25,275,1,6,2,0.0,0,BRA,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,170.0,Unknown,0,Transient,HB,7,176.62,0,1,4.01,Check-Out,0,2026-08-01,1236.36,2026,7,July,2.0,176.62285714285713,2025,False,False,False,False,False,False
HTL014065,City Hotel,Lisbon,2024-01-13,2024-04-09,87,2,2,2,0.0,0,IRL,Online TA,TA/TO,0,0,0,E,E,2,Non Refund,2.0,Unknown,10,Transient-Party,SC,4,148.03,0,1,3.58,Canceled,1,2024-04-12,592.13,2024,4,April,2.0,148.0325,2024,False,False,False,False,True,False
HTL007096,City Hotel,Lisbon,2025-05-02,2026-04-10,343,2,3,3,0.0,0,ITA,Online TA,TA/TO,1,3,7,A,A,1,No Deposit,178.0,Unknown,1,Transient,FB,5,83.39,0,1,3.38,Canceled,1,2026-04-13,416.96,2026,4,April,3.0,83.392,2025,False,False,False,False,False,False
HTL008608,Resort Hotel,Goa,2025-01-17,2025-03-29,71,1,0,3,0.0,1,IND,Offline TA/TO,TA/TO,0,0,0,G,G,1,No Deposit,62.0,Unknown,0,Group,Undefined,1,163.41,0,1,3.38,Check-Out,0,2025-03-29,163.41,2025,3,March,4.0,163.41,2025,False,False,False,False,False,False
HTL021315,City Hotel,Barcelona,2024-06-11,2024-06-28,17,0,5,2,0.0,0,NOR,Offline TA/TO,TA/TO,0,0,0,H,H,0,No Deposit,85.0,Unknown,30,Group,Undefined,5,192.19,0,0,3.23,Check-Out,0,2024-06-30,960.95,2024,6,June,2.0,192.19,2024,False,False,False,False,True,False
HTL008882,Resort Hotel,Goa,2025-06-04,2025-06-19,15,0,6,2,2.0,1,NLD,Online TA,TA/TO,1,0,7,G,G,0,Non Refund,174.0,Unknown,5,Transient,FB,6,228.88,0,0,3.36,Canceled,1,2025-06-22,1373.28,2025,6,June,5.0,228.88,2025,False,False,False,False,True,False
HTL009860,City Hotel,Barcelona,2024-12-09,2024-12-18,9,1,0,2,0.0,1,DEU,Online TA,TA/TO,0,0,0,G,G,0,Non Refund,156.0,Unknown,0,Group,SC,1,164.79,0,2,4.32,No-Show,1,2024-12-19,164.79,2024,12,December,3.0,164.79,2024,False,False,False,False,False,False
HTL021786,City Hotel,Barcelona,2025-05-12,2026-03-28,320,0,3,2,0.0,0,BEL,Direct,Direct,0,0,0,E,E,0,No Deposit,85.0,Unknown,0,Group,BB,3,103.17,0,1,4.37,Check-Out,0,2026-03-29,309.51,2026,3,March,2.0,103.17,2025,False,False,False,False,False,False
HTL018552,City Hotel,Lisbon,2025-08-30,2026-01-04,127,2,1,2,0.0,0,CHE,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,72.0,Unknown,0,Group,Undefined,3,129.11,1,1,3.98,Check-Out,0,2026-01-07,387.33,2026,1,January,2.0,129.10999999999999,2025,False,False,False,False,False,False
HTL013324,Resort Hotel,Bali,2024-05-29,2025-04-07,313,3,3,2,1.0,0,JPN,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,56.0,Unknown,0,Transient-Party,Undefined,6,86.3,1,0,3.43,Check-Out,0,2025-04-11,517.79,2025,4,April,3.0,86.29833333333333,2024,False,False,False,False,False,False
HTL008586,City Hotel,Barcelona,2024-09-09,2024-12-18,100,1,0,2,0.0,0,CHN,Online TA,TA/TO,0,0,0,E,E,3,No Deposit,112.0,Unknown,2,Group,FB,1,131.9,0,1,4.06,Canceled,1,2024-12-18,131.9,2024,12,December,2.0,131.9,2024,False,False,False,False,False,False
HTL016795,City Hotel,Barcelona,2025-07-16,2026-03-07,234,0,5,2,0.0,0,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,35.0,Unknown,0,Contract,FB,5,105.34,0,1,4.08,Canceled,1,2026-03-07,526.68,2026,3,March,2.0,105.33599999999998,2025,False,False,False,False,False,False
